homoloGroup	taxID	geneID	geneSymbol
1664	9606	22911	WDR47
1667	9606	84107	ZIC4
1668	9606	5891	MOK
1670	9606	221481	ARMC12
1671	9606	54453	RIN2
1673	9606	390148	OR5W2
1674	9606	1438	CSF2RA
1675	9606	104	ADARB1
1676	9606	5293	PIK3CD
1677	9606	9778	KIAA0232
1678	9606	862	RUNX1T1
1679	9606	636	BICD1
1682	9606	8910	SGCE
1687	9606	54940	OCIAD1
1689	9606	727957	MROH1
1690	9606	64927	TTC23
1691	9606	259230	SGMS1
1692	9606	1894	ECT2
1693	9606	55738	ARFGAP1
1695	9606	54856	GON4L
1696	9606	50859	SPOCK3
1699	9606	51141	INSIG2
1700	9606	3638	INSIG1
1701	9606	80705	TSGA10
1702	9606	57446	NDRG3
1703	9606	22955	SCMH1
1704	9606	55119	PRPF38B
1707	9606	255967	PAN3
1711	9606	137994	LETM2
1712	9606	90678	LRSAM1
1713	9606	10752	CHL1
1714	9606	5310	PKD1
1715	9606	7148	TNXB
1716	9606	54509	RHOF
1717	9606	7571	ZNF23
1718	9606	23023	TMCC1
1720	9606	55422	ZNF331
1721	9606	3601	IL15RA
1722	9606	135250	RAET1E
1723	9606	79465	ULBP3
1723	9606	80329	ULBP1
1723	9606	353091	RAET1G
1723	9606	154064	RAET1L
1723	9606	80328	ULBP2
1724	9606	80817	CEP44
1726	9606	26341	OR5H1
1726	9606	403274	OR5H15
1727	9606	22881	ANKRD6
1728	9606	23243	ANKRD28
1730	9606	2027	ENO3
1731	9606	2026	ENO2
1732	9606	2023	ENO1
1733	9606	11101	ATE1
1734	9606	60509	AGBL5
1735	9606	55626	AMBRA1
1737	9606	23082	PPRC1
1738	9606	8295	TRRAP
1739	9606	25850	ZNF345
1740	9606	152687	ZNF595
1741	9606	6601	SMARCC2
1744	9606	7168	TPM1
1746	9606	347736	NME9
1747	9606	5991	RFX3
1748	9606	5991	RFX3
1749	9606	51111	KMT5B
1750	9606	55565	ZNF821
1752	9606	9863	MAGI2
1753	9606	2887	GRB10
1754	9606	2824	GPM6B
1759	9606	3987	LIMS1
1764	9606	576	ADGRB2
1767	9606	23019	CNOT1
1768	9606	9205	ZMYM5
1769	9606	55116	TMEM39B
1772	9606	55582	KIF27
1773	9606	64210	MMS19
1774	9606	7813	EVI5
1776	9606	7552	ZNF711
1778	9606	777	CACNA1E
1779	9606	541578	EOLA2
1779	9606	91966	EOLA1
1780	9606	54540	FAM193B
1781	9606	1107	CHD3
1782	9606	119749	OR4C46
1783	9606	9721	GPRIN2
1784	9606	10384	BTN3A3
1784	9606	11119	BTN3A1
1784	9606	11118	BTN3A2
1785	9606	5136	PDE1A
1786	9606	146713	RBFOX3
1787	9606	23042	PDXDC1
1788	9606	55657	ZNF692
1789	9606	4756	NEO1
1791	9606	23287	AGTPBP1
1793	9606	23037	PDZD2
1794	9606	6453	ITSN1
1795	9606	7756	ZNF207
1797	9606	84465	MEGF11
1800	9606	8974	P4HA2
1801	9606	56890	MDM1
1802	9606	118491	CFAP70
1803	9606	79004	CUEDC2
1804	9606	51265	CDKL3
1805	9606	9643	MORF4L2
1806	9606	23142	DCUN1D4
1807	9606	84623	KIRREL3
1808	9606	84101	USP44
1809	9606	875	CBS
1809	9606	102724560	CBSL
1810	9606	272	AMPD3
1812	9606	22902	RUFY3
1814	9606	4750	NEK1
1815	9606	5298	PI4KB
1818	9606	10487	CAP1
1819	9606	2918	GRM8
1822	9606	79841	AGBL2
1824	9606	63977	PRDM15
1825	9606	64062	RBM26
1828	9606	9066	SYT7
1831	9606	79670	TUT7
1832	9606	55064	SPATA6L
1833	9606	132949	AASDH
1835	9606	364	AQP7
1835	9606	100509620	LOC100509620
1835	9606	112267859	LOC112267859
1836	9606	10725	NFAT5
1837	9606	79101	TAF1D
1838	9606	148156	ZNF558
1839	9606	5723	PSPH
1840	9606	89796	NAV1
1842	9606	23408	SIRT5
1843	9606	3581	IL9R
1844	9606	8908	GYG2
1845	9606	23135	KDM6B
1846	9606	63876	PKNOX2
1849	9606	53942	CNTN5
1850	9606	57602	USP36
1851	9606	9168	TMSB10
1852	9606	3189	HNRNPH3
1855	9606	9295	SRSF11
1857	9606	8087	FXR1
1862	9606	4286	MITF
1863	9606	84236	RHBDD1
1864	9606	29102	DROSHA
1866	9606	11201	POLI
1868	9606	4899	NRF1
1870	9606	8537	BCAS1
1871	9606	4850	CNOT4
1875	9606	158038	LINGO2
1876	9606	26064	RAI14
1877	9606	54880	BCOR
1878	9606	9866	TRIM66
1883	9606	166614	DCLK2
1884	9606	1781	DYNC1I2
1887	9606	126119	JOSD2
1889	9606	773	CACNA1A
1890	9606	80256	FAM214B
1891	9606	51222	ZNF219
1892	9606	2130	EWSR1
1894	9606	6872	TAF1
1895	9606	138474	TAF1L
1897	9606	5598	MAPK7
1898	9606	57113	TRPC7
1900	9606	7222	TRPC3
1902	9606	6921	ELOC
1903	9606	55796	MBNL3
1904	9606	84894	LINGO1
1905	9606	1604	CD55
1906	9606	11329	STK38
1907	9606	23012	STK38L
1908	9606	5831	PYCR1
1909	9606	29920	PYCR2
1910	9606	23365	ARHGEF12
1911	9606	3141	HLCS
1912	9606	22878	TRAPPC8
1914	9606	2908	NR3C1
1915	9606	124540	MSI2
1916	9606	55704	CCDC88A
1918	9606	79893	GGNBP2
1919	9606	130576	LYPD6B
1920	9606	8899	PRPF4B
1922	9606	4627	MYH9
1923	9606	4628	MYH10
1925	9606	126626	GABPB2
1926	9606	56103	PCDHGB2
1927	9606	56104	PCDHGB1
1928	9606	56099	PCDHGB7
1929	9606	56100	PCDHGB6
1930	9606	8641	PCDHGB4
1931	9606	56101	PCDHGB5
1932	9606	399909	PCNX3
1933	9606	91523	PCED1B
1934	9606	27291	R3HCC1L
1935	9606	5116	PCNT
1936	9606	285231	FBXW12
1937	9606	55728	N4BP2
1938	9606	9537	TP53I11
1939	9606	145567	TTC7B
1946	9606	149473	CCDC24
1947	9606	9886	RHOBTB1
1948	9606	22982	DIP2C
1949	9606	23181	DIP2A
1950	9606	23181	DIP2A
1951	9606	9201	DCLK1
1953	9606	9260	PDLIM7
1956	9606	8517	IKBKG
1957	9606	9843	HEPH
1959	9606	57611	ISLR2
1960	9606	23265	EXOC7
1964	9606	22854	NTNG1
1966	9606	9786	KIAA0586
1967	9606	7072	TIA1
1973	9606	22885	ABLIM3
1978	9606	26999	CYFIP2
1979	9606	26999	CYFIP2
1979	9606	23191	CYFIP1
1980	9606	91409	CCDC74B
1980	9606	90557	CCDC74A
1981	9606	202243	CCDC125
1982	9606	129563	DIS3L2
1983	9606	84632	AFAP1L2
1984	9606	54020	SLC37A1
1987	9606	7444	VRK2
1988	9606	7096	TLR1
1989	9606	10333	TLR6
1990	9606	57415	C3orf14
1991	9606	64333	ARHGAP9
1992	9606	22849	CPEB3
1993	9606	7690	ZNF131
1995	9606	55182	RNF220
1997	9606	80895	ILKAP
1999	9606	27332	ZNF638
2000	9606	23371	TNS2
2001	9606	116841	SNAP47
2002	9606	51380	CSAD
2003	9606	7750	ZMYM2
2004	9606	7750	ZMYM2
2005	9606	26065	LSM14A
2008	9606	57706	DENND1A
2009	9606	51057	WDPCP
2010	9606	83940	TATDN1
2012	9606	222255	ATXN7L1
2013	9606	84318	CCDC77
2014	9606	5906	RAP1A
2015	9606	5908	RAP1B
2016	9606	5906	RAP1A
2017	9606	84798	C19orf48
2018	9606	27327	TNRC6A
2019	9606	4849	CNOT3
2020	9606	116840	CNTROB
2021	9606	55259	CFAP94
2022	9606	148266	ZNF569
2024	9606	22897	CEP164
2025	9606	3305	HSPA1L
2026	9606	3303	HSPA1A
2026	9606	3304	HSPA1B
2027	9606	3310	HSPA6
2028	9606	3312	HSPA8
2029	9606	3306	HSPA2
2030	9606	55063	ZCWPW1
2031	9606	3852	KRT5
2032	9606	9119	KRT75
2033	9606	3850	KRT3
2034	9606	3853	KRT6A
2034	9606	286887	KRT6C
2034	9606	3854	KRT6B
2035	9606	57187	THOC2
2036	9606	4113	MAGEB2
2037	9606	139422	MAGEB10
2038	9606	347541	MAGEB5
2039	9606	4112	MAGEB1
2039	9606	4115	MAGEB4
2040	9606	2241	FER
2042	9606	4646	MYO6
2043	9606	10060	ABCC9
2044	9606	473	RERE
2045	9606	6954	TCP11
2046	9606	100996631	TCP11X1
2046	9606	100996648	TCP11X2
2047	9606	81847	RNF146
2048	9606	781	CACNA2D1
2051	9606	55573	CDV3
2052	9606	10114	HIPK3
2053	9606	4026	LPP
2054	9606	8608	RDH16
2055	9606	23595	ORC3
2056	9606	4735	SEPTIN2
2057	9606	64800	EFCAB6
2058	9606	976	ADGRE5
2059	9606	4835	NQO2
2060	9606	4835	NQO2
2061	9606	26031	OSBPL3
2062	9606	28959	TMEM176B
2063	9606	22827	PUF60
2067	9606	727866	FAM156B
2067	9606	29057	FAM156A
2068	9606	51678	MPP6
2070	9606	22901	ARSG
2072	9606	115399	LRRC56
2073	9606	9514	GAL3ST1
2074	9606	6573	SLC19A1
2075	9606	10645	CAMKK2
2076	9606	374868	ATP9B
2078	9606	5414	SEPTIN4
2080	9606	93986	FOXP2
2082	9606	7248	TSC1
2083	9606	7743	ZNF189
2085	9606	7158	TP53BP1
2086	9606	330	BIRC3
2088	9606	329	BIRC2
2089	9606	84293	PRXL2A
2090	9606	3679	ITGA7
2091	9606	63901	FAM111A
2092	9606	11335	CBX3
2093	9606	55297	CCDC91
2094	9606	883	KYAT1
2095	9606	3747	KCNC2
2096	9606	57337	SENP7
2097	9606	64326	COP1
2101	9606	84140	FAM161A
2102	9606	375790	AGRN
2103	9606	2948	GSTM4
2104	9606	2944	GSTM1
2105	9606	140453	MUC17
2106	9606	10071	MUC12
2107	9606	4584	MUC3A
2108	9606	55729	ATF7IP
2109	9606	50937	CDON
2110	9606	196951	FAM227B
2111	9606	889	KRIT1
2112	9606	54758	KLHDC4
2113	9606	64421	DCLRE1C
2114	9606	403284	OR6C68
2115	9606	341416	OR6C2
2116	9606	284521	OR2L13
2117	9606	55556	ENOSF1
2118	9606	150082	LCA5L
2119	9606	8187	ZNF239
2120	9606	5646	PRSS3
2120	9606	5644	PRSS1
2121	9606	84678	KDM2B
2122	9606	10207	PATJ
2123	9606	4155	MBP
2124	9606	199704	ZNF585A
2125	9606	2009	EML1
2126	9606	7543	ZFX
2127	9606	23247	KATNIP
2128	9606	6638	SNRPN
2130	9606	91663	MYADM
2131	9606	26058	GIGYF2
2132	9606	89849	ATG16L2
2133	9606	218	ALDH3A1
2134	9606	224	ALDH3A2
2135	9606	224	ALDH3A2
2136	9606	8555	CDC14B
2137	9606	29887	SNX10
2138	9606	80313	LRRC27
2139	9606	23114	NFASC
2140	9606	165055	CCDC138
2141	9606	57596	BEGAIN
2142	9606	83989	FAM172A
2147	9606	161145	TMEM229B
2148	9606	54498	SMOX
2149	9606	200150	PLD5
2152	9606	80333	KCNIP4
2153	9606	55778	ZNF839
2154	9606	54980	C2orf42
2155	9606	64223	MLST8
2157	9606	57179	KIAA1191
2158	9606	29127	RACGAP1
2159	9606	29127	RACGAP1
2160	9606	50807	ASAP1
2162	9606	56904	SH3GLB2
2163	9606	477	ATP1A2
2164	9606	480	ATP1A4
2165	9606	476	ATP1A1
2166	9606	478	ATP1A3
2167	9606	2542	SLC37A4
2169	9606	255928	SYT14
2171	9606	83876	MRO
2172	9606	57178	ZMIZ1
2175	9606	4292	MLH1
2177	9606	9112	MTA1
2178	9606	9112	MTA1
2179	9606	85397	RGS8
2181	9606	2070	EYA4
2183	9606	1268	CNR1
2185	9606	9686	VGLL4
2187	9606	84337	ELOF1
2191	9606	1429	CRYZ
2193	9606	54103	GSAP
2194	9606	11100	HNRNPUL1
2195	9606	11100	HNRNPUL1
2196	9606	167153	TENT2
2197	9606	79759	ZNF668
2198	9606	5325	PLAGL1
2199	9606	2246	FGF1
2200	9606	63971	KIF13A
2201	9606	51231	VRK3
2202	9606	4638	MYLK
2203	9606	11322	TMC6
2204	9606	55871	CBWD1
2204	9606	150472	CBWD2
2204	9606	220869	CBWD5
2204	9606	445571	CBWD3
2204	9606	644019	CBWD6
2205	9606	23786	BCL2L13
2206	9606	58504	ARHGAP22
2207	9606	58499	ZNF462
2208	9606	114805	GALNT13
2210	9606	57038	RARS2
2212	9606	55667	DENND4C
2213	9606	222967	RSPH10B
2213	9606	728194	RSPH10B2
2214	9606	79868	ALG13
2215	9606	80071	CCDC15
2216	9606	56165	TDRD1
2217	9606	120065	OR5P2
2218	9606	3283	HSD3B1
2218	9606	3284	HSD3B2
2219	9606	399939	TRIM49D1
2219	9606	729384	TRIM49D2
2219	9606	57093	TRIM49
2219	9606	642612	TRIM49C
2219	9606	283116	TRIM49B
2219	9606	84767	TRIM51
2220	9606	129868	TRIM43
2220	9606	653192	TRIM43B
2221	9606	387032	ZKSCAN4
2221	9606	80317	ZKSCAN3
2222	9606	81556	INTS14
2224	9606	2260	FGFR1
2226	9606	9908	G3BP2
2228	9606	8556	CDC14A
2229	9606	3516	RBPJ
2235	9606	343450	KCNT2
2238	9606	10198	MPHOSPH9
2239	9606	1657	DMXL1
2240	9606	3978	LIG1
2241	9606	9651	PLCH2
2243	9606	23255	MTCL1
2244	9606	84629	TNRC18
2245	9606	892	CCNC
2247	9606	84660	CCDC62
2248	9606	55701	ARHGEF40
2249	9606	5152	PDE9A
2250	9606	9823	ARMCX2
2251	9606	6050	RNH1
2252	9606	23155	CLCC1
2253	9606	9645	MICAL2
2255	9606	147138	TMC8
2256	9606	7596	ZNF45
2257	9606	92335	STRADA
2259	9606	126129	CPT1C
2260	9606	51735	RAPGEF6
2261	9606	51735	RAPGEF6
2262	9606	148	ADRA1A
2263	9606	148281	SYT6
2267	9606	2580	GAK
2268	9606	4528	MTIF2
2270	9606	55619	DOCK10
2271	9606	9779	TBC1D5
2272	9606	9055	PRC1
2273	9606	9762	LZTS3
2275	9606	101	ADAM8
2276	9606	6932	TCF7
2277	9606	23646	PLD3
2278	9606	2620	GAS2
2280	9606	51281	ANKMY1
2281	9606	152789	JAKMIP1
2282	9606	8844	KSR1
2283	9606	84253	GARNL3
2285	9606	93109	TMEM44
2286	9606	112703	FAM71E1
2287	9606	54906	TASOR2
2288	9606	9027	NAT8
2289	9606	151194	METTL21A
2290	9606	58525	WIZ
2291	9606	546	ATRX
2292	9606	92399	MRRF
2294	9606	87769	GGACT
2295	9606	390142	OR5D13
2296	9606	23405	DICER1
2297	9606	1795	DOCK3
2301	9606	5378	PMS1
2302	9606	10144	FAM13A
2303	9606	66008	TRAK2
2304	9606	4649	MYO9A
2305	9606	57680	CHD8
2307	9606	79921	TCEAL4
2308	9606	64427	TTC31
2309	9606	50856	CLEC4A
2310	9606	57509	MTUS1
2311	9606	9656	MDC1
2312	9606	9774	BCLAF1
2315	9606	54946	SLC41A3
2316	9606	11155	LDB3
2320	9606	2891	GRIA2
2322	9606	2319	FLOT2
2326	9606	5624	PROC
2327	9606	80709	AKNA
2328	9606	89795	NAV3
2330	9606	85445	CNTNAP4
2331	9606	728577	CNTNAP3B
2331	9606	79937	CNTNAP3
2332	9606	55614	KIF16B
2333	9606	25970	SH2B1
2334	9606	22985	ACIN1
2335	9606	137682	NDUFAF6
2337	9606	100288814	CLDN34
2338	9606	7536	SF1
2340	9606	56204	FAM214A
2341	9606	1859	DYRK1A
2343	9606	8890	EIF2B4
2344	9606	57666	FBRSL1
2345	9606	758	MPPED1
2346	9606	744	MPPED2
2347	9606	57582	KCNT1
2348	9606	23199	GSE1
2349	9606	2330	FMO5
2351	9606	4430	MYO1B
2353	9606	2185	PTK2B
2354	9606	2185	PTK2B
2355	9606	5208	PFKFB2
2357	9606	197335	WDR90
2358	9606	401145	CCSER1
2359	9606	22978	NT5C2
2360	9606	10147	SUGP2
2361	9606	84033	OBSCN
2362	9606	79751	SLC25A22
2363	9606	23274	CLEC16A
2364	9606	1605	DAG1
2365	9606	658	BMPR1B
2366	9606	6886	TAL1
2367	9606	57605	PITPNM2
2368	9606	55743	CHFR
2369	9606	10902	BRD8
2372	9606	50650	ARHGEF3
2374	9606	357	SHROOM2
2375	9606	8467	SMARCA5
2376	9606	6594	SMARCA1
2377	9606	56261	GPCPD1
2379	9606	11122	PTPRT
2382	9606	10287	RGS19
2383	9606	7027	TFDP1
2384	9606	2549	GAB1
2385	9606	121512	FGD4
2386	9606	84720	PIGO
2389	9606	28512	NKIRAS1
2391	9606	7580	ZNF32
2392	9606	23271	CAMSAP2
2394	9606	56903	PAPOLB
2395	9606	10914	PAPOLA
2397	9606	55342	STRBP
2399	9606	55342	STRBP
2400	9606	376497	SLC27A1
2401	9606	283149	BCL9L
2402	9606	5797	PTPRM
2403	9606	25875	LETMD1
2405	9606	7707	ZNF148
2407	9606	1606	DGKA
2408	9606	10351	ABCA8
2409	9606	10350	ABCA9
2410	9606	91833	WDR20
2413	9606	5076	PAX2
2417	9606	148137	PROSER3
2418	9606	79772	MCTP1
2419	9606	221477	C6orf89
2420	9606	5498	PPOX
2421	9606	2687	GGT5
2422	9606	11164	NUDT5
2423	9606	6091	ROBO1
2424	9606	83715	ESPN
2425	9606	9203	ZMYM3
2426	9606	54823	SWT1
2427	9606	343099	CCDC18
2429	9606	11214	AKAP13
2430	9606	64599	GIGYF1
2431	9606	1066	CES1
2432	9606	23418	CRB1
2434	9606	51148	CERCAM
2435	9606	51454	GULP1
2437	9606	441911	OR10J3
2439	9606	26476	OR10J1
2440	9606	388403	YPEL2
2441	9606	29799	YPEL1
2442	9606	83719	YPEL3
2443	9606	55914	ERBIN
2445	9606	2036	EPB41L1
2446	9606	196335	OR56B4
2447	9606	387748	OR56B1
2448	9606	80169	CTC1
2449	9606	644353	ZCCHC18
2450	9606	170261	ZCCHC12
2451	9606	26052	DNM3
2452	9606	2889	RAPGEF1
2453	9606	64919	BCL11B
2455	9606	23241	PACS2
2456	9606	1016	CDH18
2457	9606	23072	HECW1
2458	9606	7799	PRDM2
2459	9606	29123	ANKRD11
2460	9606	64857	PLEKHG2
2461	9606	80823	BHLHB9
2461	9606	100528062	ARMCX5-GPRASP2
2462	9606	116113	FOXP4
2463	9606	26528	DAZAP1
2467	9606	7486	WRN
2468	9606	124790	HEXIM2
2469	9606	30011	SH3KBP1
2470	9606	4773	NFATC2
2471	9606	5937	RBMS1
2473	9606	4650	MYO9B
2474	9606	7074	TIAM1
2476	9606	392	ARHGAP1
2477	9606	23263	MCF2L
2478	9606	79871	RPAP2
2479	9606	155061	ZNF746
2480	9606	57465	TBC1D24
2481	9606	4086	SMAD1
2482	9606	4090	SMAD5
2483	9606	114789	SLC25A25
2487	9606	118813	ZFYVE27
2489	9606	55627	SMPD4
2491	9606	84722	PSRC1
2492	9606	10718	NRG3
2494	9606	780	DDR1
2495	9606	1786	DNMT1
2496	9606	22905	EPN2
2497	9606	164045	HFM1
2498	9606	10989	IMMT
2499	9606	6331	SCN5A
2500	9606	1119	CHKA
2502	9606	10492	SYNCRIP
2508	9606	9750	RIPOR2
2509	9606	55812	SPATA7
2510	9606	271	AMPD2
2514	9606	57689	LRRC4C
2515	9606	23022	PALLD
2517	9606	3069	HDLBP
2518	9606	84698	CAPS2
2519	9606	5371	PML
2520	9606	26054	SENP6
2521	9606	51390	AIG1
2523	9606	84456	L3MBTL3
2525	9606	7755	ZNF205
2526	9606	55007	FAM118A
2527	9606	10425	ARIH2
2529	9606	84866	TMEM25
2530	9606	65258	MPPE1
2531	9606	9194	SLC16A7
2532	9606	55726	INTS13
2533	9606	1600	DAB1
2534	9606	55604	CARMIL1
2535	9606	3096	HIVEP1
2536	9606	2547	XRCC6
2537	9606	23269	MGA
2538	9606	10785	WDR4
2539	9606	2972	BRF1
2540	9606	79027	ZNF655
2541	9606	3547	IGSF1
2542	9606	341019	DCDC1
2543	9606	4978	OPCML
2546	9606	79065	ATG9A
2547	9606	65117	RSRC2
2549	9606	63934	ZNF667
2550	9606	25956	SEC31B
2551	9606	6239	RREB1
2552	9606	255101	CFAP65
2553	9606	94134	ARHGAP12
2555	9606	23032	USP33
2556	9606	10014	HDAC5
2557	9606	55814	BDP1
2558	9606	27236	ARFIP1
2560	9606	4660	PPP1R12B
2562	9606	22941	SHANK2
2563	9606	2898	GRIK2
2566	9606	8871	SYNJ2
2567	9606	2534	FYN
2569	9606	54514	DDX4
2570	9606	253943	YTHDF3
2573	9606	23654	PLXNB2
2576	9606	23352	UBR4
2577	9606	64220	STRA6
2578	9606	2261	FGFR3
2580	9606	4343	MOV10
2581	9606	5786	PTPRA
2583	9606	79869	CPSF7
2585	9606	9117	SEC22C
2586	9606	10189	ALYREF
2587	9606	4661	MYT1
2588	9606	55294	FBXW7
2591	9606	1644	DDC
2593	9606	30820	KCNIP1
2596	9606	351	APP
2600	9606	989	SEPTIN7
2602	9606	989	SEPTIN7
2603	9606	4077	NBR1
2604	9606	10900	RUNDC3A
2606	9606	114876	OSBPL1A
2607	9606	84173	ELMOD3
2608	9606	54879	ST7L
2609	9606	22823	MTF2
2611	9606	8456	FOXN1
2612	9606	5051	PAFAH2
2614	9606	94122	SYTL5
2615	9606	23095	KIF1B
2616	9606	11083	DIDO1
2617	9606	26001	RNF167
2618	9606	140894	CNBD2
2619	9606	79816	TLE6
2620	9606	10347	ABCA7
2621	9606	26260	FBXO25
2622	9606	6650	CAPN15
2623	9606	261734	NPHP4
2624	9606	3344	FOXN2
2625	9606	79830	ZMYM1
2626	9606	54558	SPATA6
2628	9606	5058	PAK1
2629	9606	90990	KIFC2
2630	9606	4673	NAP1L1
2632	9606	128989	TANGO2
2633	9606	84190	METTL25
2634	9606	84179	SLC49A3
2635	9606	6229	RPS24
2636	9606	6229	RPS24
2640	9606	285671	RNF180
2641	9606	26151	NAT9
2642	9606	147923	ZNF420
2644	9606	151393	RMDN2
2646	9606	23164	MPRIP
2647	9606	54796	BNC2
2650	9606	23007	PLCH1
2651	9606	7511	XPNPEP1
2654	9606	127602	DNAH14
2655	9606	57501	CFAP92
2656	9606	1677	DFFB
2657	9606	26298	EHF
2658	9606	1787	TRDMT1
2659	9606	3164	NR4A1
2660	9606	4780	NFE2L2
2661	9606	6595	SMARCA2
2662	9606	79780	CCDC82
2663	9606	55125	CEP192
2664	9606	57494	RIMKLB
2665	9606	1936	EEF1D
2666	9606	374470	C12orf42
2667	9606	137835	TMEM71
2668	9606	203522	INTS6L
2670	9606	8481	OFD1
2671	9606	7579	ZSCAN20
2672	9606	146712	B3GNTL1
2674	9606	57690	TNRC6C
2675	9606	9472	AKAP6
2677	9606	5993	RFX5
2678	9606	80063	ATF7IP2
2679	9606	79777	ACBD4
2680	9606	85290	KRTAP4-3
2680	9606	85291	KRTAP4-2
2680	9606	728224	KRTAP4-8
2680	9606	653240	KRTAP4-11
2680	9606	100996750	LOC100996750
2680	9606	100132386	KRTAP4-9
2682	9606	255743	NPNT
2683	9606	147949	ZNF583
2684	9606	8085	KMT2D
2685	9606	150962	PUS10
2686	9606	146691	TOM1L2
2687	9606	1088	CEACAM8
2687	9606	4680	CEACAM6
2687	9606	634	CEACAM1
2688	9606	10915	TCERG1
2690	9606	5910	RAP1GDS1
2693	9606	6334	SCN8A
2695	9606	3213	HOXB3
2696	9606	22995	CEP152
2697	9606	51347	TAOK3
2698	9606	49855	SCAPER
2699	9606	93594	TBC1D31
2700	9606	7982	ST7
2708	9606	80006	TRAPPC13
2709	9606	55809	TRERF1
2710	9606	9859	CEP170
2711	9606	1565	CYP2D6
2711	9606	107987479	LOC107987479
2711	9606	107987478	LOC107987478
2712	9606	5465	PPARA
2713	9606	29068	ZBTB44
2714	9606	29068	ZBTB44
2715	9606	10947	AP3M2
2716	9606	26985	AP3M1
2717	9606	163589	TDRD5
2718	9606	23111	SPART
2719	9606	84726	PRRC2B
2720	9606	7436	VLDLR
2724	9606	84631	SLITRK2
2725	9606	63979	FIGNL1
2726	9606	114825	PWWP2A
2727	9606	145282	MIPOL1
2728	9606	56478	EIF4ENIF1
2729	9606	114800	CCDC85A
2730	9606	55663	ZNF446
2731	9606	7035	TFPI
2732	9606	10540	DCTN2
2733	9606	64718	UNKL
2734	9606	10321	CRISP3
2735	9606	7180	CRISP2
2736	9606	9687	GREB1
2737	9606	51251	NT5C3A
2738	9606	10342	TFG
2739	9606	8514	KCNAB2
2740	9606	117178	SSX2IP
2741	9606	219402	MTIF3
2742	9606	57683	ZDBF2
2743	9606	65267	WNK3
2744	9606	8463	TEAD2
2745	9606	9575	CLOCK
2746	9606	150209	AIFM3
2747	9606	387	RHOA
2748	9606	389	RHOC
2749	9606	143187	VTI1A
2751	9606	152485	ZNF827
2752	9606	64400	AKTIP
2754	9606	130507	UBR3
2755	9606	6491	STIL
2756	9606	79048	SECISBP2
2757	9606	200576	PIKFYVE
2759	9606	728294	D2HGDH
2760	9606	54816	ZNF280D
2761	9606	3267	AGFG1
2764	9606	7182	NR2C2
2766	9606	137970	UNC5D
2767	9606	64412	GZF1
2768	9606	57678	GPAM
2769	9606	389677	RBM12B
2770	9606	79573	TTC13
2772	9606	79595	SAP130
2773	9606	84498	FAM120B
2774	9606	22904	SBNO2
2775	9606	63917	GALNT11
2777	9606	84287	ZDHHC16
2780	9606	57559	STAMBPL1
2781	9606	140890	SREK1
2782	9606	196403	DTX3
2784	9606	283899	INO80E
2786	9606	100101467	ZSCAN30
2787	9606	7702	ZNF143
2789	9606	144715	RAD9B
2790	9606	1182	CLCN3
2795	9606	3824	KLRD1
2796	9606	8648	NCOA1
2797	9606	7551	ZNF3
2798	9606	84930	MASTL
2799	9606	115286	SLC25A26
2801	9606	26146	TRAF3IP1
2802	9606	84250	SLF1
2803	9606	29091	STXBP6
2805	9606	27147	DENND2A
2806	9606	23523	CABIN1
2807	9606	113451	AZIN2
2808	9606	140469	MYO3B
2809	9606	8729	GBF1
2810	9606	26115	TANC2
2814	9606	392188	USP17L8
2814	9606	645402	USP17L4
2814	9606	645836	USP17L3
2814	9606	401447	USP17L1
2814	9606	377630	USP17L2
2814	9606	392197	USP17L7
2814	9606	100287144	USP17L10
2814	9606	100287513	USP17L22
2814	9606	100287404	USP17L19
2814	9606	100287364	USP17L18
2814	9606	100287178	USP17L11
2814	9606	100288520	USP17L15
2814	9606	728373	USP17L25
2814	9606	728400	USP17L28
2814	9606	728386	USP17L5
2814	9606	728393	USP17L27
2814	9606	728369	USP17L24
2814	9606	728379	USP17L26
2814	9606	728405	USP17L29
2814	9606	728419	USP17L30
2814	9606	100287205	USP17L12
2814	9606	100287478	USP17L21
2814	9606	100287441	USP17L20
2814	9606	100287238	USP17L13
2814	9606	100287327	USP17L17
2815	9606	7216	TRO
2816	9606	158471	PRUNE2
2817	9606	140688	NOL4L
2818	9606	23096	IQSEC2
2821	9606	3691	ITGB4
2822	9606	642987	TMEM232
2823	9606	8644	AKR1C3
2823	9606	1645	AKR1C1
2823	9606	1646	AKR1C2
2824	9606	7163	TPD52
2825	9606	80739	MPIG6B
2826	9606	9758	FRMPD4
2827	9606	8939	FUBP3
2828	9606	7343	UBTF
2829	9606	784	CACNB3
2832	9606	4802	NFYC
2834	9606	6795	AURKC
2835	9606	9212	AURKB
2836	9606	2801	GOLGA2
2837	9606	23380	SRGAP2
2841	9606	23094	SIPA1L3
2842	9606	55280	CWF19L1
2844	9606	23469	PHF3
2845	9606	55206	SBNO1
2846	9606	9162	DGKI
2848	9606	9381	OTOF
2849	9606	8675	STX16
2850	9606	25864	ABHD14A
2851	9606	148398	SAMD11
2852	9606	85021	REPS1
2853	9606	126526	C19orf47
2854	9606	10077	TSPAN32
2855	9606	4779	NFE2L1
2856	9606	23516	SLC39A14
2857	9606	66005	CHID1
2859	9606	285600	KIAA0825
2860	9606	55650	PIGV
2861	9606	55030	FBXO34
2862	9606	2060	EPS15
2863	9606	27039	PKD2L2
