homoloGroup	taxID	geneID	geneSymbol
1533	9606	57605	PITPNM2
1534	9606	80206	FHOD3
1535	9606	84293	PRXL2A
1536	9606	63901	FAM111A
1537	9606	606495	CYB5RL
1538	9606	11335	CBX3
1540	9606	54955	C1orf109
1541	9606	51535	PPHLN1
1542	9606	90990	KIFC2
1543	9606	63977	PRDM15
1544	9606	54103	GSAP
1545	9606	1600	DAB1
1547	9606	23007	PLCH1
1548	9606	159989	DEUP1
1549	9606	7273	TTN
1551	9606	1787	TRDMT1
1552	9606	4780	NFE2L2
1553	9606	57614	RELCH
1554	9606	196951	FAM227B
1555	9606	93436	ARMC6
1556	9606	58504	ARHGAP22
1557	9606	55667	DENND4C
1558	9606	57690	TNRC6C
1559	9606	8498	RANBP3
1560	9606	9786	KIAA0586
1561	9606	55556	ENOSF1
1562	9606	7739	ZNF185
1563	9606	150962	PUS10
1564	9606	8945	BTRC
1567	9606	2241	FER
1569	9606	152006	RNF38
1570	9606	163351	GBP6
1571	9606	9665	MARF1
1572	9606	54914	FOCAD
1573	9606	83660	TLN2
1574	9606	9569	GTF2IRD1
1575	9606	6954	TCP11
1576	9606	100996648	TCP11X2
1576	9606	100996631	TCP11X1
1577	9606	91663	MYADM
1578	9606	152330	CNTN4
1579	9606	80313	LRRC27
1580	9606	197335	WDR90
1581	9606	5567	PRKACB
1582	9606	5567	PRKACB
1583	9606	5636	PRPSAP2
1584	9606	9823	ARMCX2
1585	9606	51111	KMT5B
1586	9606	25979	DHRS7B
1587	9606	9627	SNCAIP
1588	9606	7769	ZNF226
1589	9606	7673	ZNF222
1590	9606	84173	ELMOD3
1591	9606	29127	RACGAP1
1592	9606	29127	RACGAP1
1593	9606	55777	MBD5
1595	9606	6872	TAF1
1598	9606	101	ADAM8
1599	9606	10287	RGS19
1600	9606	3190	HNRNPK
1603	9606	953	ENTPD1
1604	9606	150709	ANKAR
1606	9606	4798	NFRKB
1608	9606	81617	CAB39L
1609	9606	7750	ZMYM2
1610	9606	54906	TASOR2
1611	9606	5325	PLAGL1
1612	9606	51115	RMDN1
1613	9606	51231	VRK3
1614	9606	11322	TMC6
1615	9606	54758	KLHDC4
1616	9606	23786	BCL2L13
1617	9606	27147	DENND2A
1618	9606	23001	WDFY3
1619	9606	23051	ZHX3
1620	9606	26115	TANC2
1622	9606	59350	RXFP1
1624	9606	84812	PLCD4
1625	9606	55914	ERBIN
1626	9606	10059	DNM1L
1628	9606	63876	PKNOX2
1630	9606	12	SERPINA3
1631	9606	163	AP2B1
1634	9606	54946	SLC41A3
1635	9606	79600	TCTN1
1636	9606	9168	TMSB10
1637	9606	11013	TMSB15A
1637	9606	286527	TMSB15B
1638	9606	5624	PROC
1639	9606	10014	HDAC5
1640	9606	8556	CDC14A
1641	9606	29123	ANKRD11
1642	9606	6638	SNRPN
1643	9606	403341	ZBTB34
1644	9606	9515	STXBP5L
1645	9606	65217	PCDH15
1647	9606	4026	LPP
1648	9606	2185	PTK2B
1649	9606	10260	DENND4A
1650	9606	64218	SEMA4A
1651	9606	23400	ATP13A2
1652	9606	26010	SPATS2L
1653	9606	26094	DCAF4
1653	9606	138009	DCAF4L2
1653	9606	285429	DCAF4L1
1654	9606	55738	ARFGAP1
1655	9606	10718	NRG3
1656	9606	9645	MICAL2
1657	9606	8398	PLA2G6
1658	9606	3964	LGALS8
1659	9606	9711	RUBCN
1660	9606	55107	ANO1
1661	9606	162	AP1B1
1663	9606	23176	SEPTIN8
1664	9606	22823	MTF2
1666	9606	148	ADRA1A
1667	9606	1605	DAG1
1668	9606	85019	TMEM241
1669	9606	55763	EXOC1
1672	9606	3069	HDLBP
1673	9606	100506736	SLFN12L
1673	9606	55106	SLFN12
1674	9606	150365	MEI1
1675	9606	8776	MTMR1
1676	9606	3679	ITGA7
1677	9606	7580	ZNF32
1682	9606	10587	TXNRD2
1683	9606	55342	STRBP
1686	9606	112703	FAM71E1
1687	9606	57231	SNX14
1688	9606	23092	ARHGAP26
1692	9606	3241	HPCAL1
1693	9606	79759	ZNF668
1694	9606	151194	METTL21A
1695	9606	83940	TATDN1
1696	9606	5272	SERPINB9
1697	9606	23054	NCOA6
1698	9606	79230	ZNF557
1698	9606	148156	ZNF558
1699	9606	343099	CCDC18
1700	9606	87769	GGACT
1701	9606	1795	DOCK3
1705	9606	91523	PCED1B
1706	9606	79846	CFAP69
1707	9606	56907	SPIRE1
1708	9606	165186	TOGARAM2
1709	9606	8464	SUPT3H
1710	9606	63035	BCORL1
1711	9606	1456	CSNK1G3
1715	9606	79921	TCEAL4
1716	9606	81691	REXO5
1717	9606	7592	ZNF41
1718	9606	23253	ANKRD12
1719	9606	120065	OR5P2
1720	9606	90668	CARMIL3
1721	9606	63934	ZNF667
1722	9606	25956	SEC31B
1723	9606	4802	NFYC
1727	9606	64919	BCL11B
1729	9606	1016	CDH18
1730	9606	4660	PPP1R12B
1731	9606	26013	L3MBTL1
1732	9606	7799	PRDM2
1733	9606	10497	UNC13B
1734	9606	85021	REPS1
1735	9606	27067	STAU2
1737	9606	57533	TBC1D14
1738	9606	1859	DYRK1A
1740	9606	4773	NFATC2
1742	9606	57666	FBRSL1
1743	9606	54514	DDX4
1744	9606	55701	ARHGEF40
1745	9606	54839	LRRC49
1747	9606	84726	PRRC2B
1748	9606	64220	STRA6
1749	9606	155061	ZNF746
1750	9606	9117	SEC22C
1751	9606	9604	RNF14
1752	9606	6050	RNH1
1753	9606	79751	SLC25A22
1754	9606	2873	GPS1
1756	9606	9743	ARHGAP32
1757	9606	11069	RAPGEF4
1767	9606	54812	AFTPH
1768	9606	80256	FAM214B
1769	9606	6331	SCN5A
1770	9606	6938	TCF12
1772	9606	219402	MTIF3
1773	9606	72	ACTG2
1774	9606	59	ACTA2
1775	9606	58	ACTA1
1776	9606	70	ACTC1
1777	9606	6886	TAL1
1778	9606	7248	TSC1
1779	9606	10385	BTN2A2
1780	9606	11120	BTN2A1
1781	9606	56904	SH3GLB2
1782	9606	9762	LZTS3
1783	9606	11122	PTPRT
1786	9606	9353	SLIT2
1788	9606	11083	DIDO1
1789	9606	84720	PIGO
1790	9606	4209	MEF2D
1791	9606	54962	TIPIN
1792	9606	23271	CAMSAP2
1793	9606	29896	TRA2A
1794	9606	51043	ZBTB7B
1796	9606	376497	SLC27A1
1797	9606	5058	PAK1
1798	9606	283149	BCL9L
1799	9606	22911	WDR47
1800	9606	23365	ARHGEF12
1801	9606	22904	SBNO2
1802	9606	6433	SFSWAP
1803	9606	222236	NAPEPLD
1804	9606	285671	RNF180
1805	9606	55726	INTS13
1807	9606	79027	ZNF655
1808	9606	64105	CENPK
1809	9606	683	BST1
1810	9606	9821	RB1CC1
1811	9606	10235	RASGRP2
1812	9606	55729	ATF7IP
1813	9606	8796	SCEL
1814	9606	83594	NUDT12
1815	9606	1307	COL16A1
1817	9606	889	KRIT1
1818	9606	4638	MYLK
1819	9606	27327	TNRC6A
1820	9606	116931	MED12L
1821	9606	51148	CERCAM
1822	9606	57502	NLGN4X
1822	9606	22829	NLGN4Y
1824	9606	7596	ZNF45
1825	9606	151011	SEPTIN10
1826	9606	149473	CCDC24
1827	9606	58508	KMT2C
1829	9606	65117	RSRC2
1832	9606	3691	ITGB4
1833	9606	57509	MTUS1
1834	9606	30815	ST6GALNAC6
1836	9606	147949	ZNF583
1837	9606	923	CD6
1838	9606	2011	MARK2
1842	9606	2868	GRK4
1843	9606	3516	RBPJ
1848	9606	55614	KIF16B
1849	9606	54872	PIGG
1850	9606	57496	MRTFB
1851	9606	5771	PTPN2
1853	9606	124790	HEXIM2
1854	9606	8650	NUMB
1855	9606	57465	TBC1D24
1856	9606	161145	TMEM229B
1857	9606	4661	MYT1
1858	9606	129563	DIS3L2
1859	9606	10771	ZMYND11
1861	9606	1786	DNMT1
1862	9606	989	SEPTIN7
1864	9606	22905	EPN2
1865	9606	388324	INCA1
1866	9606	51006	SLC35C2
1867	9606	81550	TDRD3
1868	9606	79582	SPAG16
1869	9606	7323	UBE2D3
1870	9606	7323	UBE2D3
1870	9606	7322	UBE2D2
1871	9606	3914	LAMB3
1872	9606	23287	AGTPBP1
1873	9606	9750	RIPOR2
1874	9606	9185	REPS2
1875	9606	94122	SYTL5
1876	9606	60509	AGBL5
1877	9606	6491	STIL
1878	9606	92154	MTSS2
1879	9606	5371	PML
1880	9606	140894	CNBD2
1881	9606	23646	PLD3
1882	9606	79816	TLE6
1883	9606	85397	RGS8
1885	9606	84456	L3MBTL3
1887	9606	6596	HLTF
1888	9606	203238	CCDC171
1889	9606	64412	GZF1
1890	9606	84337	ELOF1
1893	9606	65983	GRAMD2B
1894	9606	125061	AFMID
1895	9606	5076	PAX2
1897	9606	25957	PNISR
1898	9606	100101467	ZSCAN30
1899	9606	7813	EVI5
1900	9606	375190	FAM228B
1901	9606	2583	B4GALNT1
1902	9606	3633	INPP5B
1904	9606	7846	TUBA1A
1905	9606	112714	TUBA3E
1905	9606	7278	TUBA3C
1906	9606	84790	TUBA1C
1907	9606	7277	TUBA4A
1908	9606	2547	XRCC6
1909	9606	3164	NR4A1
1910	9606	63971	KIF13A
1911	9606	5475	PPEF1
1912	9606	6091	ROBO1
1913	9606	10785	WDR4
1914	9606	92565	FANK1
1915	9606	80199	FUZ
1917	9606	282973	JAKMIP3
1919	9606	57634	EP400
1920	9606	51134	CEP83
1921	9606	7148	TNXB
1922	9606	54991	C1orf159
1923	9606	64127	NOD2
1924	9606	51306	FAM13B
1925	9606	115584	SLC5A11
1926	9606	284358	MAMSTR
1927	9606	54509	RHOF
1928	9606	140469	MYO3B
1929	9606	4978	OPCML
1932	9606	140453	MUC17
1933	9606	10071	MUC12
1934	9606	4584	MUC3A
1935	9606	288	ANK3
1936	9606	55780	ERMARD
1937	9606	4168	MCF2
1938	9606	116840	CNTROB
1939	9606	84859	LRCH3
1940	9606	390231	TRIM77
1941	9606	399939	TRIM49D1
1941	9606	729384	TRIM49D2
1941	9606	642612	TRIM49C
1941	9606	57093	TRIM49
1941	9606	283116	TRIM49B
1941	9606	84767	TRIM51
1942	9606	57489	ODF2L
1943	9606	8853	ASAP2
1944	9606	11234	HPS5
1945	9606	957	ENTPD5
1946	9606	158931	TCEAL6
1946	9606	85012	TCEAL3
1946	9606	340543	TCEAL5
1947	9606	26052	DNM3
1948	9606	80267	EDEM3
1949	9606	55814	BDP1
1950	9606	5094	PCBP2
1953	9606	4800	NFYA
1954	9606	54870	QRICH1
1955	9606	27436	EML4
1956	9606	84236	RHBDD1
1957	9606	8890	EIF2B4
1958	9606	9229	DLGAP1
1962	9606	4046	LSP1
1963	9606	654346	LGALS9C
1963	9606	3965	LGALS9
1963	9606	284194	LGALS9B
1964	9606	4735	SEPTIN2
1965	9606	5213	PFKM
1967	9606	90627	STARD13
1968	9606	8495	PPFIBP2
1970	9606	5635	PRPSAP1
1971	9606	5636	PRPSAP2
1972	9606	10189	ALYREF
1973	9606	56311	ANKRD7
1974	9606	55663	ZNF446
1975	9606	84033	OBSCN
1976	9606	7597	ZBTB25
1977	9606	23157	SEPTIN6
1980	9606	9658	ZNF516
1981	9606	83856	FSD1L
1983	9606	60386	SLC25A19
1984	9606	6607	SMN2
1984	9606	6606	SMN1
1985	9606	117178	SSX2IP
1986	9606	5315	PKM
1987	9606	8437	RASAL1
1988	9606	80145	THOC7
1990	9606	90019	SYT8
1991	9606	4892	NRAP
1992	9606	29763	PACSIN3
1993	9606	54504	CPVL
1994	9606	57689	LRRC4C
1995	9606	9575	CLOCK
1996	9606	92017	SNX29
1997	9606	85015	USP45
1998	9606	57148	RALGAPB
1999	9606	143187	VTI1A
2002	9606	23513	SCRIB
2003	9606	23216	TBC1D1
2004	9606	199221	DZIP1L
2005	9606	51390	AIG1
2007	9606	137970	UNC5D
2009	9606	114883	OSBPL9
2012	9606	25917	THUMPD3
2013	9606	3344	FOXN2
2014	9606	140739	UBE2F
2016	9606	79830	ZMYM1
2017	9606	54841	BIVM
2018	9606	54558	SPATA6
2019	9606	57545	CC2D2A
2020	9606	57655	GRAMD1A
2021	9606	80179	MYO19
2023	9606	79882	ZC3H14
2025	9606	2036	EPB41L1
2026	9606	127602	DNAH14
2027	9606	55775	TDP1
2028	9606	54993	ZSCAN2
2029	9606	57501	CFAP92
2030	9606	89846	FGD3
2031	9606	8706	B3GALNT1
2032	9606	54823	SWT1
2033	9606	401565	FAM166A
2034	9606	79101	TAF1D
2035	9606	26146	TRAF3IP1
2036	9606	55010	PARPBP
2037	9606	1936	EEF1D
2038	9606	27180	SIGLEC9
2038	9606	27036	SIGLEC7
2038	9606	27181	SIGLEC8
2038	9606	89858	SIGLEC12
2039	9606	10332	CLEC4M
2039	9606	30835	CD209
2040	9606	54892	NCAPG2
2041	9606	51574	LARP7
2042	9606	91653	BOC
2043	9606	91039	DPP9
2044	9606	54970	TTC12
2045	9606	203522	INTS6L
2046	9606	23322	RPGRIP1L
2047	9606	55704	CCDC88A
2049	9606	8481	OFD1
2050	9606	63892	THADA
2051	9606	5891	MOK
2052	9606	274	BIN1
2054	9606	54971	BANP
2057	9606	1604	CD55
2058	9606	55064	SPATA6L
2059	9606	90273	CEACAM21
2060	9606	80833	APOL3
2060	9606	80832	APOL4
2060	9606	8542	APOL1
2060	9606	23780	APOL2
2062	9606	65243	ZFP69B
2063	9606	339559	ZFP69
2064	9606	140733	MACROD2
2065	9606	9537	TP53I11
2066	9606	255743	NPNT
2067	9606	6239	RREB1
2068	9606	10915	TCERG1
2069	9606	9908	G3BP2
2071	9606	11174	ADAMTS6
2073	9606	22995	CEP152
2074	9606	1657	DMXL1
2075	9606	10616	RBCK1
2076	9606	10216	PRG4
2077	9606	2898	GRIK2
2080	9606	30000	TNPO2
2081	9606	8555	CDC14B
2082	9606	29102	DROSHA
2084	9606	758	MPPED1
2085	9606	744	MPPED2
2087	9606	7074	TIAM1
2088	9606	22838	RNF44
2089	9606	84631	SLITRK2
2090	9606	63979	FIGNL1
2091	9606	85444	LRRCC1
2092	9606	22978	NT5C2
2093	9606	8867	SYNJ1
2095	9606	25902	MTHFD1L
2096	9606	4051	CYP4F3
2096	9606	8529	CYP4F2
2096	9606	66002	CYP4F12
2096	9606	57834	CYP4F11
2097	9606	4261	CIITA
2098	9606	27032	ATP2C1
2101	9606	57683	ZDBF2
2102	9606	79784	MYH14
2103	9606	9779	TBC1D5
2104	9606	331	XIAP
2105	9606	1877	E4F1
2107	9606	64400	AKTIP
2109	9606	128308	MRPL55
2110	9606	7566	ZNF18
2111	9606	79048	SECISBP2
2112	9606	3267	AGFG1
2115	9606	6720	SREBF1
2116	9606	3257	HPS1
2117	9606	23761	PISD
2118	9606	1268	CNR1
2119	9606	29855	UBN1
2120	9606	389677	RBM12B
2121	9606	8310	ACOX3
2122	9606	92140	MTDH
2123	9606	256380	SCML4
2124	9606	6229	RPS24
2128	9606	167153	TENT2
2129	9606	9851	KIAA0753
2130	9606	26151	NAT9
2131	9606	23209	MLC1
2132	9606	196403	DTX3
2134	9606	54796	BNC2
2137	9606	9465	AKAP7
2138	9606	57664	PLEKHA4
2139	9606	1717	DHCR7
2140	9606	3824	KLRD1
2141	9606	10335	IRAG1
2142	9606	9203	ZMYM3
2143	9606	6262	RYR2
2144	9606	8045	RASSF7
2145	9606	55839	CENPN
2146	9606	94120	SYTL3
2147	9606	23085	ERC1
2149	9606	84280	BTBD10
2152	9606	55154	MSTO1
2153	9606	92106	OXNAD1
2154	9606	8925	HERC1
2155	9606	4849	CNOT3
2156	9606	23405	DICER1
2157	9606	102724488	LOC102724488
2157	9606	83849	SYT15
2158	9606	7579	ZSCAN20
2159	9606	341019	DCDC1
2160	9606	57628	DPP10
2162	9606	23114	NFASC
2163	9606	100287513	USP17L22
2163	9606	100287205	USP17L12
2163	9606	100287478	USP17L21
2163	9606	728373	USP17L25
2163	9606	728369	USP17L24
2163	9606	728379	USP17L26
2163	9606	728405	USP17L29
2163	9606	728386	USP17L5
2163	9606	728419	USP17L30
2163	9606	728400	USP17L28
2163	9606	728393	USP17L27
2163	9606	100287441	USP17L20
2163	9606	100287404	USP17L19
2163	9606	100288520	USP17L15
2163	9606	100287178	USP17L11
2163	9606	100287364	USP17L18
2163	9606	100287327	USP17L17
2163	9606	100287238	USP17L13
2163	9606	100287144	USP17L10
2163	9606	645836	USP17L3
2163	9606	401447	USP17L1
2163	9606	645402	USP17L4
2163	9606	392188	USP17L8
2163	9606	392197	USP17L7
2163	9606	377630	USP17L2
2164	9606	25792	CIZ1
2165	9606	79065	ATG9A
2166	9606	125170	MIEF2
2167	9606	80739	MPIG6B
2169	9606	113	ADCY7
2170	9606	94134	ARHGAP12
2171	9606	2009	EML1
2172	9606	6334	SCN8A
2174	9606	987	LRBA
2175	9606	2195	FAT1
2176	9606	151056	PLB1
2177	9606	91526	ANKRD44
2178	9606	4784	NFIX
2180	9606	8501	SLC43A1
2181	9606	11346	SYNPO
2182	9606	208	AKT2
2183	9606	22913	RALY
2185	9606	23111	SPART
2186	9606	100271715	ARHGEF33
2187	9606	285600	KIAA0825
2188	9606	9788	MTSS1
2189	9606	5136	PDE1A
2191	9606	151525	WDSUB1
2192	9606	64344	HIF3A
2193	9606	57600	FNIP2
2194	9606	4343	MOV10
2195	9606	83696	TRAPPC9
2196	9606	51678	MPP6
2198	9606	80012	PHC3
2200	9606	56478	EIF4ENIF1
2201	9606	2048	EPHB2
2202	9606	2047	EPHB1
2204	9606	10411	RAPGEF3
2205	9606	5142	PDE4B
2209	9606	7029	TFDP2
2210	9606	145748	LYSMD4
2211	9606	145497	LRRC74A
2212	9606	351	APP
2214	9606	27342	RABGEF1
2215	9606	114897	C1QTNF1
2216	9606	64411	ARAP3
2217	9606	10084	PQBP1
2218	9606	3993	LLGL2
2219	9606	1441	CSF3R
2221	9606	7170	TPM3
2222	9606	2224	FDPS
2223	9606	658	BMPR1B
2224	9606	8456	FOXN1
2225	9606	7743	ZNF189
2226	9606	10444	ZER1
2227	9606	26036	ZNF451
2228	9606	1998	ELF2
2231	9606	85464	SSH2
2232	9606	5889	RAD51C
2234	9606	1759	DNM1
2237	9606	23152	CIC
2238	9606	130507	UBR3
2239	9606	8906	AP1G2
2240	9606	148327	CREB3L4
2241	9606	200576	PIKFYVE
2243	9606	2918	GRM8
2249	9606	56899	ANKS1B
2250	9606	26260	FBXO25
2251	9606	55007	FAM118A
2252	9606	349565	NMNAT3
2253	9606	135112	NCOA7
2254	9606	84957	RELT
2255	9606	8379	MAD1L1
2256	9606	66000	TMEM108
2257	9606	7738	ZNF184
2258	9606	27109	DMAC2L
2259	9606	137994	LETM2
2260	9606	5451	POU2F1
2261	9606	23164	MPRIP
2262	9606	51332	SPTBN5
2263	9606	4440	MSI1
2267	9606	79772	MCTP1
2269	9606	221477	C6orf89
2270	9606	29843	SENP1
2271	9606	80022	MYO15B
2272	9606	347733	TUBB2B
2273	9606	7280	TUBB2A
2274	9606	203068	TUBB
2275	9606	10382	TUBB4A
2276	9606	10383	TUBB4B
2277	9606	4644	MYO5A
2278	9606	5783	PTPN13
2279	9606	6595	SMARCA2
2280	9606	11164	NUDT5
2281	9606	27255	CNTN6
2282	9606	83715	ESPN
2283	9606	84930	MASTL
2284	9606	55152	DALRD3
2285	9606	11107	PRDM5
2286	9606	55125	CEP192
2287	9606	57494	RIMKLB
2288	9606	55289	ACOXL
2289	9606	54878	DPP8
2290	9606	11214	AKAP13
2291	9606	7804	LRP8
2292	9606	54532	USP53
2293	9606	65010	SLC26A6
2294	9606	126969	SLC44A3
2295	9606	284521	OR2L13
2296	9606	283092	OR4C13
2296	9606	119749	OR4C46
2297	9606	137835	TMEM71
2298	9606	23328	SASH1
2299	9606	400258	C14orf180
2300	9606	84464	SLX4
2301	9606	283450	HECTD4
2302	9606	4599	MX1
2303	9606	6949	TCOF1
2304	9606	80063	ATF7IP2
2305	9606	55900	ZNF302
2305	9606	339318	ZNF181
2306	9606	7571	ZNF23
2307	9606	2186	BPTF
2308	9606	56938	ARNTL2
2309	9606	114882	OSBPL8
2310	9606	2064	ERBB2
2311	9606	2036	EPB41L1
2312	9606	642987	TMEM232
2313	9606	9654	TTLL4
2314	9606	23108	RAP1GAP2
2315	9606	124583	CANT1
2316	9606	56163	RNF17
2317	9606	55282	LRRC36
2318	9606	26034	IPCEF1
2319	9606	158067	AK8
2320	9606	5570	PKIB
2321	9606	3991	LIPE
2322	9606	60385	TSKS
2323	9606	55665	URGCP
2324	9606	841	CASP8
2325	9606	26009	ZZZ3
2326	9606	89795	NAV3
2327	9606	57654	UVSSA
2328	9606	55206	SBNO1
2329	9606	204962	SLC44A5
2330	9606	25942	SIN3A
2331	9606	4685	NCAM2
2334	9606	9989	PPP4R1
2335	9606	91851	CHRDL1
2337	9606	254102	EHBP1L1
2338	9606	4774	NFIA
2341	9606	54502	RBM47
2342	9606	78996	CYREN
2343	9606	23199	GSE1
2344	9606	55030	FBXO34
2345	9606	109	ADCY3
2347	9606	85378	TUBGCP6
2348	9606	1124	CHN2
2349	9606	26031	OSBPL3
2350	9606	8912	CACNA1H
2351	9606	57482	CRACD
2352	9606	163486	DENND1B
2353	9606	56474	CTPS2
2354	9606	9254	CACNA2D2
2356	9606	7035	TFPI
2357	9606	9369	NRXN3
2358	9606	158326	FREM1
2359	9606	84187	TMEM164
2361	9606	9687	GREB1
2362	9606	833	CARS1
2363	9606	79745	CLIP4
2364	9606	65267	WNK3
2365	9606	8646	CHRD
2366	9606	220002	CYB561A3
2367	9606	9927	MFN2
2368	9606	84083	ZRANB3
2369	9606	10400	PEMT
2370	9606	57118	CAMK1D
2374	9606	2332	FMR1
2376	9606	25807	RHBDD3
2377	9606	3899	AFF3
2378	9606	2585	GALK2
2379	9606	29	ABR
2381	9606	23250	ATP11A
2382	9606	84628	NTNG2
2384	9606	9180	OSMR
2385	9606	7701	ZNF142
2386	9606	4361	MRE11
2388	9606	23316	CUX2
2389	9606	123803	NTAN1
2396	9606	55183	RIF1
2397	9606	6919	TCEA2
2398	9606	9686	VGLL4
2399	9606	64863	METTL4
2401	9606	84866	TMEM25
2402	9606	79587	CARS2
2403	9606	389524	GTF2IRD2B
2403	9606	84163	GTF2IRD2
2404	9606	63917	GALNT11
2405	9606	10150	MBNL2
2407	9606	55213	RCBTB1
2408	9606	57559	STAMBPL1
2409	9606	11145	PLAAT3
2410	9606	54979	PLAAT2
2411	9606	57706	DENND1A
2412	9606	57335	ZNF286A
2413	9606	961	CD47
2414	9606	23370	ARHGEF18
2415	9606	388795	EFCAB8
2416	9606	201134	CEP112
2417	9606	1677	DFFB
2418	9606	5890	RAD51B
2419	9606	2066	ERBB4
2421	9606	7402	UTRN
2422	9606	51455	REV1
2423	9606	7084	TK2
2424	9606	80745	THUMPD2
2425	9606	84250	SLF1
2426	9606	27352	SGSM3
2427	9606	84186	ZCCHC7
2428	9606	25831	HECTD1
2430	9606	25959	KANK2
2431	9606	5314	PKHD1
2432	9606	79834	PEAK1
2433	9606	27185	DISC1
2434	9606	85439	STON2
2435	9606	10050	SLC17A4
2436	9606	492	ATP2B3
2439	9606	91133	L3MBTL4
2440	9606	79896	THNSL1
2441	9606	148753	FAM163A
2442	9606	225689	MAPK15
2443	9606	8729	GBF1
2444	9606	9811	CTIF
2445	9606	54799	MBTD1
2446	9606	2145	EZH1
2449	9606	643311	CT47B1
2449	9606	728036	CT47A10
2449	9606	728075	CT47A4
2449	9606	728096	CT47A1
2449	9606	728062	CT47A6
2449	9606	100507170	CT47A12
2449	9606	728090	CT47A2
2449	9606	728072	CT47A5
2449	9606	255313	CT47A11
2449	9606	728042	CT47A9
2449	9606	728049	CT47A8
2449	9606	728082	CT47A3
2449	9606	653282	CT47A7
2450	9606	25766	PRPF40B
2451	9606	84698	CAPS2
2452	9606	59348	ZNF350
2452	9606	9668	ZNF432
2453	9606	7637	ZNF84
2454	9606	7267	TTC3
2455	9606	57224	NHSL1
2456	9606	6714	SRC
2457	9606	375033	PEAR1
2458	9606	79932	KIAA0319L
2459	9606	162239	ZFP1
2460	9606	100287171	WASHC1
2461	9606	255101	CFAP65
2462	9606	84871	AGBL4
2463	9606	6430	SRSF5
2466	9606	4299	AFF1
2467	9606	9212	AURKB
2468	9606	6795	AURKC
2469	9606	23094	SIPA1L3
2470	9606	5932	RBBP8
2471	9606	79567	RIPOR1
2472	9606	23504	RIMBP2
2473	9606	51368	TEX264
2474	9606	55740	ENAH
2475	9606	7982	ST7
2480	9606	64759	TNS3
2481	9606	116113	FOXP4
2482	9606	55114	ARHGAP17
2483	9606	7918	GPANK1
2484	9606	79960	JADE1
2485	9606	1271	CNTFR
2486	9606	9444	QKI
2488	9606	4835	NQO2
2489	9606	5786	PTPRA
2490	9606	57662	CAMSAP3
2491	9606	139221	PWWP3B
2492	9606	53942	CNTN5
2493	9606	340277	FAM221A
2494	9606	1741	DLG3
2496	9606	23163	GGA3
2498	9606	5265	SERPINA1
2499	9606	4647	MYO7A
2500	9606	84264	HAGHL
2501	9606	389073	C2orf80
2502	9606	23476	BRD4
2503	9606	3980	LIG3
2504	9606	2099	ESR1
2505	9606	10499	NCOA2
2507	9606	5463	POU6F1
2508	9606	166824	RASSF6
2509	9606	80210	ARMC9
2510	9606	728294	D2HGDH
2511	9606	5662	PSD
2512	9606	26127	FGFR1OP2
2515	9606	125058	TBC1D16
2516	9606	9980	DOP1B
2517	9606	11279	KLF8
2518	9606	23536	ADAT1
2519	9606	91624	NEXN
2520	9606	146206	CARMIL2
2521	9606	123591	TMEM266
2522	9606	23338	JADE2
2523	9606	9110	MTMR4
2524	9606	23030	KDM4B
2525	9606	22835	ZFP30
2526	9606	11200	CHEK2
2527	9606	10068	IL18BP
2528	9606	27315	PGAP2
2529	9606	8202	NCOA3
2530	9606	2334	AFF2
2531	9606	219285	SAMD9L
2532	9606	6098	ROS1
2533	9606	5316	PKNOX1
2534	9606	5832	ALDH18A1
2536	9606	64327	LMBR1
2537	9606	57636	ARHGAP23
2539	9606	79780	CCDC82
2540	9606	79673	ZNF329
2541	9606	64754	SMYD3
2543	9606	25886	POC1A
2545	9606	256471	MFSD8
2546	9606	79411	GLB1L
2547	9606	23178	PASK
2548	9606	79092	CARD14
2549	9606	29091	STXBP6
2551	9606	3716	JAK1
2552	9606	57531	HACE1
2555	9606	9632	SEC24C
2556	9606	91433	RCCD1
2557	9606	285386	TPRG1
2558	9606	79446	WDR25
2559	9606	9462	RASAL2
2562	9606	23211	ZC3H4
2563	9606	64421	DCLRE1C
2564	9606	3609	ILF3
2565	9606	401145	CCSER1
2566	9606	84256	FLYWCH1
2567	9606	7699	ZNF140
2568	9606	348751	FTCDNL1
2570	9606	57211	ADGRG6
2571	9606	117	ADCYAP1R1
2573	9606	5137	PDE1C
2574	9606	11101	ATE1
2575	9606	11163	NUDT4
2576	9606	11163	NUDT4
2576	9606	440672	NUDT4B
2577	9606	55190	NUDT11
2577	9606	170685	NUDT10
2578	9606	59352	LGR6
2579	9606	1793	DOCK1
2581	9606	50944	SHANK1
2582	9606	84071	ARMC2
2583	9606	64446	DNAI2
2584	9606	146691	TOM1L2
2586	9606	11142	PKIG
2587	9606	10124	ARL4A
2588	9606	51203	NUSAP1
2589	9606	784	CACNB3
2591	9606	9712	USP6NL
2592	9606	27037	TRMT2A
2593	9606	83733	SLC25A18
2594	9606	117583	PARD3B
2595	9606	9856	KIAA0319
2596	9606	9886	RHOBTB1
2597	9606	5602	MAPK10
2599	9606	10807	ENTR1
2600	9606	9381	OTOF
2601	9606	4670	HNRNPM
2603	9606	56204	FAM214A
2604	9606	10801	SEPTIN9
2605	9606	84787	KMT5C
2606	9606	55144	LRRC8D
2607	9606	84993	UBL7
2608	9606	3953	LEPR
2609	9606	892	CCNC
2611	9606	9191	DEDD
2612	9606	84838	ZNF496
